ITERATION,GROUPID,CASE,INDEPVAR1,INDEPVAR2
3,32,0,1,93.196648035
3,33,1,0,95.935343592
3,33,0,0,86.348317945
3,33,0,1,124.68303871
3,34,1,0,90.792423474
3,34,0,1,119.48978428
3,34,0,0,98.538792517
3,35,1,1,88.809277683
3,35,0,0,107.89878204
3,35,0,0,104.92354801
3,36,1,0,118.83705699
3,36,0,1,110.138168
3,36,0,1,109.67635891
3,37,1,0,85.117937274
3,37,0,0,120.31780016
3,37,0,1,98.371610368
3,38,1,1,107.15845767
3,38,0,1,84.413467032
3,38,0,0,108.30212985
3,39,1,1,91.812702118
3,39,0,1,92.309902999
3,39,0,1,92.92825403
3,40,1,1,118.21026809
3,40,0,0,95.307016993
3,40,0,1,102.52524767
3,41,1,0,96.686111358
3,41,0,1,100.74269975
3,41,0,1,95.777276387
3,42,1,0,101.21406101
3,42,0,1,101.8395449
3,42,0,1,90.912389142
3,43,1,1,121.6342692
3,43,0,0,100.16873331
3,43,0,0,107.73580843
3,44,1,0,106.12328035
3,44,0,0,94.978745658
3,44,0,0,99.172612084
3,45,1,0,105.01508428
3,45,0,1,99.785386144
3,45,0,1,106.04598921
3,46,1,0,84.518760131
3,46,0,1,81.853360541
3,46,0,0,86.168107125
3,47,1,0,85.231693626
3,47,0,1,99.09410349
3,47,0,1,92.073022784
3,48,1,1,101.91640984
3,48,0,0,100.59744123
3,48,0,1,104.80213776
3,49,1,0,93.228161119
3,49,0,0,116.49631095
3,49,0,0,96.816479981
3,50,1,1,94.890875434
3,50,0,0,104.15358293
3,50,0,0,107.12442361
3,51,1,0,83.767980791
3,51,0,1,107.35403544
3,51,0,1,103.63615101
3,52,1,0,117.35064504
3,52,0,0,104.42416838
3,52,0,1,100.45645163
3,53,1,1,114.92454902
3,53,0,0,111.86033261
3,53,0,0,107.75728536
3,54,1,1,113.50355023
3,54,0,0,96.909974758
3,54,0,0,97.023306347
3,55,1,1,104.6842622
3,55,0,1,90.604664131
3,55,0,1,103.20764336
3,56,1,1,104.75470352
3,56,0,0,95.317621583
3,56,0,0,97.581080098
3,57,1,1,92.283177458
3,57,0,1,101.15138175
3,57,0,0,97.159922798
3,58,1,1,90.332919041
3,58,0,0,109.41546275
3,58,0,0,88.901010404
3,59,1,1,115.99659087
3,59,0,1,100.33255894
3,59,0,0,109.55511597
3,60,1,0,102.32384997
3,60,0,0,116.52967381
3,60,0,0,89.674415648
3,61,1,1,102.87763313
3,61,0,1,100.5667009
3,61,0,0,94.952377612
3,62,1,0,99.623020693
3,62,0,1,102.5522945
3,62,0,0,101.05629899
3,63,1,0,78.557937225
3,63,0,0,91.630555051
3,63,0,1,98.47186419
3,64,1,0,103.83663181
3,64,0,0,102.31443878
3,64,0,1,115.63408447
3,65,1,0,103.68648403
3,65,0,0,87.058665698
3,65,0,0,101.10189603
3,66,1,1,82.006599613
3,66,0,0,105.66790516
3,66,0,1,98.37127817
3,67,1,1,97.809683924
3,67,0,0,98.469174576
3,67,0,1,105.53792414
3,68,1,1,103.1238701
3,68,0,1,90.784019699
3,68,0,0,82.539721915
3,69,1,0,95.732321022
3,69,0,1,97.231376966
3,69,0,1,91.70591068
3,70,1,1,102.91922557
3,70,0,1,104.39564548
3,70,0,0,95.521365885
3,71,1,1,93.130045719
3,71,0,1,102.26997573
3,71,0,1,102.03607935
3,72,1,1,103.78509514
3,72,0,1,100.48700011
3,72,0,0,110.77229678
3,73,1,1,94.006627787
3,73,0,1,105.5457846
3,73,0,1,113.57366326
3,74,1,0,101.99699786
3,74,0,1,97.990138711
3,74,0,1,112.32596382
3,75,1,1,118.59469866
3,75,0,0,97.963850883
3,75,0,0,77.506167117
3,76,1,1,88.693582778
3,76,0,1,87.643635486
3,76,0,0,89.279336724
3,77,1,1,96.282939776
3,77,0,1,120.28663852
3,77,0,0,108.689496
3,78,1,0,119.338887
3,78,0,1,115.1661603
3,78,0,1,94.27738465
3,79,1,0,95.395963458
3,79,0,0,112.21400089
3,79,0,0,115.13164856
3,80,1,1,85.612806823
3,80,0,0,108.27194602
3,80,0,1,105.24096213
3,81,1,1,108.93068861
3,81,0,1,102.9254209
3,81,0,0,113.37226509
3,82,1,1,103.29131443
3,82,0,1,116.2927806
3,82,0,1,107.75088434
3,83,1,1,104.35124616
3,83,0,0,97.162712115
3,83,0,1,84.980238287
3,84,1,1,86.522173259
3,84,0,0,97.196333814
3,84,0,0,92.817677508
3,85,1,1,107.51545489
3,85,0,0,98.642088882
3,85,0,0,101.31782955
3,86,1,1,112.39901234
3,86,0,0,95.024784631
3,86,0,0,94.465544966
3,87,1,1,96.240003237
3,87,0,1,90.826983669
3,87,0,0,89.190856838
3,88,1,1,108.363855
3,88,0,1,104.80507927
3,88,0,0,107.11320618
3,89,1,1,100.55259643
3,89,0,0,93.887588788
3,89,0,0,93.977867078
3,90,1,1,103.43837853
3,90,0,0,82.860325508
3,90,0,0,99.675218794
3,91,1,0,97.439218659
3,91,0,0,84.888350851
3,91,0,1,109.18116166
3,92,1,1,95.537146912
3,92,0,0,87.912426354
3,92,0,0,91.587283945
3,93,1,1,88.877934911
3,93,0,1,84.296000199
3,93,0,1,102.61260005
3,94,1,1,90.333593988
3,94,0,1,99.068968664
3,94,0,1,89.684848923
3,95,1,0,109.06808516
3,95,0,0,99.334560059
3,95,0,0,92.85652643
3,96,1,1,103.74970505
3,96,0,1,97.103276436
3,96,0,1,111.98115046
3,97,1,1,92.585924802
3,97,0,0,110.81159865
3,97,0,1,113.48425933
3,98,1,1,97.615821959
3,98,0,1,106.87024632
3,98,0,0,101.00261199
3,99,1,1,115.4725882
3,99,0,1,115.40634342
3,99,0,1,97.873030472
3,100,1,1,103.56686906
3,100,0,0,116.44270928
3,100,0,1,97.813307644
4,1,1,1,103.64479898
4,1,0,0,103.22683079
4,1,0,0,98.995916913
4,2,1,1,108.19980037
4,2,0,1,79.019872245
4,2,0,0,105.60069924
4,3,1,0,98.57976561
4,3,0,0,107.53537487
4,3,0,1,114.94008145
4,4,1,1,115.67122181
4,4,0,0,96.117735388
4,4,0,0,112.78476736
4,5,1,1,120.37922616
4,5,0,0,81.805067754
4,5,0,1,104.61556911
4,6,1,1,94.069277896
4,6,0,1,123.56531663
4,6,0,0,92.218587699
4,7,1,1,101.58773924
4,7,0,1,96.571197416
4,7,0,0,94.697515155
4,8,1,1,98.654375676
4,8,0,1,110.27452208
4,8,0,0,103.16974262
4,9,1,1,94.132041971
4,9,0,0,106.82722313
4,9,0,0,113.55475781
4,10,1,1,107.08443799
4,10,0,1,89.035147392
4,10,0,1,107.8489325
4,11,1,0,100.93615351
4,11,0,0,79.783190387
4,11,0,0,101.35676815
4,12,1,0,107.63978259
4,12,0,0,91.024757694
4,12,0,0,91.933514431
4,13,1,0,102.03257281
4,13,0,0,105.63796735
4,13,0,1,110.55845206
4,14,1,1,100.13257397
4,14,0,1,90.318242263
4,14,0,0,106.351697
4,15,1,1,80.698998576
4,15,0,0,102.04940232
4,15,0,0,100.0428021
4,16,1,0,85.319910774
4,16,0,0,118.39967004
4,16,0,0,106.548489
4,17,1,0,110.24849454
4,17,0,1,104.88128435
4,17,0,1,110.00158988
4,18,1,1,88.57985445
4,18,0,0,94.014097346
4,18,0,0,104.07726117
4,19,1,1,106.4090091
4,19,0,0,111.79270689
4,19,0,0,94.853805748
4,20,1,0,107.94854264
4,20,0,0,100.65014461
4,20,0,1,93.733511496
4,21,1,1,98.650318775
4,21,0,1,96.766088576
4,21,0,0,110.59967558
4,22,1,1,125.18924221
4,22,0,0,102.76928144
4,22,0,0,110.52221132
4,23,1,0,103.21447714
4,23,0,1,79.051554702
4,23,0,1,94.839910785
4,24,1,1,119.34607075
4,24,0,0,93.29598238
4,24,0,0,95.42464132
4,25,1,1,112.8931637
4,25,0,0,110.79155817
4,25,0,0,94.252379478
4,26,1,1,97.703450349
4,26,0,0,100.18781358
4,26,0,0,89.033168478
4,27,1,1,106.85908042
4,27,0,1,100.51643941
4,27,0,0,114.47535087
4,28,1,1,117.00627495
4,28,0,0,100.47791118
4,28,0,0,112.55695627
4,29,1,1,92.216444207
4,29,0,0,100.55772844
4,29,0,1,93.585079997
4,30,1,0,99.691596248
4,30,0,1,79.949548229
4,30,0,1,112.96691056
4,31,1,1,95.975371865
4,31,0,0,103.47575444
4,31,0,1,95.210158829
4,32,1,1,103.13977422
4,32,0,0,71.878493176
4,32,0,0,120.40578711
4,33,1,1,104.2293318
4,33,0,0,119.27969793
4,33,0,0,102.81475076
4,34,1,0,104.32607533
4,34,0,0,90.25147196
4,34,0,1,101.29421955
4,35,1,1,98.720599128
4,35,0,0,99.509584233
4,35,0,0,102.70493073
4,36,1,1,101.42335335
4,36,0,0,94.743505049
4,36,0,1,92.850171204
4,37,1,1,97.64761248
4,37,0,0,103.24201543
4,37,0,1,105.0409757
4,38,1,0,94.814716031
4,38,0,1,109.32547777
4,38,0,0,107.24482898
4,39,1,0,80.318595112
4,39,0,0,90.694075124
4,39,0,0,96.464960687
4,40,1,1,92.29230559
4,40,0,1,122.30520245
4,40,0,1,104.99669382
4,41,1,1,100.97280978
4,41,0,0,96.29414207
4,41,0,1,102.32275948
4,42,1,1,96.428602026
4,42,0,1,110.29985256
4,42,0,1,102.09945194
4,43,1,0,103.06199835
4,43,0,1,103.0327607
4,43,0,1,91.841559534
4,44,1,0,94.632978358
4,44,0,1,121.80350177
4,44,0,1,85.521020848
4,45,1,0,93.203039102
4,45,0,1,108.73906525
4,45,0,1,91.793526276
4,46,1,1,100.14709476
4,46,0,1,91.428186404
4,46,0,1,109.62215867
4,47,1,1,117.86545926
4,47,0,0,121.66226999
4,47,0,1,96.582593176
4,48,1,0,90.028156407
4,48,0,0,97.490131812
4,48,0,0,101.60968056
4,49,1,0,120.55993514
4,49,0,0,105.26567646
4,49,0,0,109.01618642
4,50,1,1,111.13054372
4,50,0,1,100.21142875
4,50,0,0,111.46713662
4,51,1,1,98.960618085
4,51,0,0,105.12227622
4,51,0,1,98.880274762
4,52,1,1,99.665493788
4,52,0,1,100.48639121
4,52,0,0,98.483185227
4,53,1,1,92.182914641
4,53,0,1,92.871689466
4,53,0,0,95.020104043
4,54,1,0,92.385673571
4,54,0,0,93.865213872
4,54,0,1,101.82781317
4,55,1,1,86.190052275
4,55,0,0,97.751451078
4,55,0,1,101.37962722
4,56,1,1,103.78232759
4,56,0,0,81.411622443
4,56,0,0,108.55105062
4,57,1,1,89.498456661
4,57,0,1,86.764058531
4,57,0,1,94.797905904
4,58,1,1,87.724355461
4,58,0,0,114.50913834
4,58,0,1,90.508487941
4,59,1,1,84.798475782
4,59,0,0,107.68694043
4,59,0,0,116.12067204
4,60,1,0,93.797088546
4,60,0,1,105.99511982
4,60,0,0,90.533783944
4,61,1,0,113.91645172
4,61,0,0,78.671132763
4,61,0,1,92.652286003
4,62,1,1,116.90199878
4,62,0,1,96.153713169
4,62,0,1,113.12350136
4,63,1,1,90.215029995
4,63,0,0,122.15887125
4,63,0,0,105.68035406
4,64,1,0,116.296798
4,64,0,0,92.915450555
4,64,0,1,118.35908322
4,65,1,1,105.05908065
4,65,0,0,104.40810808
4,65,0,1,91.778942455
4,66,1,1,101.4357239
4,66,0,0,96.350017877
4,66,0,0,91.373460957
4,67,1,0,93.744640119
4,67,0,1,104.37134447
4,67,0,0,106.12368557
4,68,1,0,102.98402374
4,68,0,0,107.9353529
4,68,0,0,102.35828683
4,69,1,0,99.991026378
4,69,0,0,106.57450696
4,69,0,0,108.79271667
4,70,1,0,116.31244184
4,70,0,1,103.62246898
4,70,0,1,118.15500382
4,71,1,1,117.1575752
4,71,0,1,113.46452813
4,71,0,0,108.57963872
4,72,1,1,77.252512281
4,72,0,1,96.413181835
4,72,0,0,108.88970636
4,73,1,0,83.607323246
4,73,0,1,92.048175328
4,73,0,0,88.775655736
4,74,1,1,112.25235754
4,74,0,1,120.86154253
4,74,0,1,91.884241895
4,75,1,1,96.43962206
4,75,0,1,112.67094681
4,75,0,0,92.364731446
4,76,1,0,91.054435575
4,76,0,1,110.27190073
4,76,0,1,95.590746637
4,77,1,0,100.15493648
4,77,0,0,93.946133347
4,77,0,0,97.914423251
4,78,1,1,115.69488968
4,78,0,0,104.05693298
4,78,0,0,97.992309373
4,79,1,1,124.17393643
4,79,0,1,107.64374863
4,79,0,1,120.09468787
4,80,1,0,102.01054059
4,80,0,0,110.76536191
4,80,0,0,99.821877389
4,81,1,1,90.013173834
4,81,0,1,85.308625071
4,81,0,1,115.33101233
4,82,1,1,102.68073653
4,82,0,1,94.947210653
4,82,0,0,108.78854282
4,83,1,1,110.43994858
4,83,0,0,100.79850563
4,83,0,1,88.443128282
4,84,1,1,88.882296993
4,84,0,1,120.30547843
4,84,0,0,84.898344773
4,85,1,1,106.41671557
4,85,0,0,110.59350322
4,85,0,0,107.92255043
4,86,1,1,113.12506332
4,86,0,1,95.136512546
4,86,0,1,97.61007404
4,87,1,0,71.176361617
4,87,0,1,98.685768478
4,87,0,1,109.73586661
4,88,1,0,108.01476055
4,88,0,0,105.11279628
4,88,0,1,110.71173559
4,89,1,0,96.582972717
4,89,0,1,98.167312723
4,89,0,1,116.11043577
4,90,1,0,118.32948755
4,90,0,0,118.87817506
4,90,0,0,92.050832649
4,91,1,1,95.379603318
4,91,0,0,96.969039891
4,91,0,0,80.790553958
4,92,1,1,95.778687568
4,92,0,0,91.799924585
4,92,0,0,94.099764501
4,93,1,0,112.4793973
4,93,0,0,108.52457769
4,93,0,1,93.237278351
4,94,1,1,98.489675551
4,94,0,1,103.11588965
4,94,0,1,86.483085739
4,95,1,0,99.005109892
4,95,0,0,105.66209596
4,95,0,1,91.387819946
4,96,1,1,92.916182876
4,96,0,1,88.245242142
4,96,0,0,83.157267325
4,97,1,1,101.43427962
4,97,0,0,107.16566312
4,97,0,0,103.15602575
4,98,1,1,105.28040875
4,98,0,0,106.14684285
4,98,0,0,110.67222015
4,99,1,1,93.333574035
4,99,0,1,95.315153985
4,99,0,1,91.193398633
4,100,1,1,107.56841686
4,100,0,0,100.37391584
4,100,0,1,95.130329026
5,1,1,1,110.165186
5,1,0,0,103.7902142
5,1,0,1,100.52855771
5,2,1,1,109.2197047
5,2,0,1,99.520413279
5,2,0,0,94.390627123
5,3,1,0,99.139179697
5,3,0,0,96.639165712
5,3,0,0,99.02040666
5,4,1,0,82.070839868
5,4,0,0,82.329491292
5,4,0,1,100.81441482
5,5,1,1,100.02487357
5,5,0,1,81.088600941
5,5,0,0,113.8487242
5,6,1,1,81.171350604
5,6,0,1,106.42608902
5,6,0,1,86.073478918
5,7,1,0,101.14742815
5,7,0,0,104.93383362
5,7,0,1,100.89219147
5,8,1,0,87.546412081
5,8,0,1,106.21975464
5,8,0,1,86.978497959
5,9,1,0,71.658129438
5,9,0,1,83.978940279
5,9,0,1,92.880688596
5,10,1,1,97.998772723
5,10,0,1,114.64657804
5,10,0,0,100.82147262
5,11,1,1,103.03454921
5,11,0,1,102.13701512
5,11,0,1,97.40986648
5,12,1,1,91.855676527
5,12,0,0,102.32848966
5,12,0,0,103.94550383
5,13,1,1,110.07225408
5,13,0,0,117.83757801
5,13,0,1,108.25603425
5,14,1,1,106.31299566
5,14,0,0,115.70163028
5,14,0,1,105.65512184
5,15,1,1,85.91257892
5,15,0,0,96.840823057
5,15,0,1,89.044612418
5,16,1,0,113.40189317
5,16,0,0,112.67926587
5,16,0,0,93.997488684
5,17,1,0,87.433549824
5,17,0,0,102.54900957
5,17,0,1,100.8310794
5,18,1,1,91.211856967
5,18,0,0,101.53290175
5,18,0,0,82.852283525
5,19,1,1,95.584812318
5,19,0,0,106.62626759
5,19,0,0,106.44679555
5,20,1,1,82.243040638
5,20,0,1,90.502240015
5,20,0,0,96.078591307
5,21,1,1,95.06893021
5,21,0,1,84.246639112
5,21,0,1,115.61786995
5,22,1,0,96.474285938
5,22,0,1,107.6050907
5,22,0,0,108.93534379
5,23,1,1,94.169660685
5,23,0,0,108.80853208
5,23,0,0,89.56938215
5,24,1,1,96.136468051
5,24,0,0,101.13255436
5,24,0,0,91.130397036
5,25,1,1,115.22247023
5,25,0,0,94.673013212
5,25,0,0,100.64118497
5,26,1,1,115.85456235
5,26,0,0,87.852471356
5,26,0,1,75.796387009
5,27,1,1,80.523542598
5,27,0,1,109.94986839
5,27,0,1,96.882134698
5,28,1,1,95.144925422
5,28,0,1,112.61175986
5,28,0,0,105.8704288
5,29,1,1,93.977632119
5,29,0,1,116.01624104
5,29,0,1,104.48807989
5,30,1,0,86.402675392
5,30,0,0,94.640781926
5,30,0,0,104.98749252
5,31,1,1,108.9658935
5,31,0,1,82.288747412
5,31,0,1,88.756263818
5,32,1,0,112.60313138
5,32,0,1,97.549291567
5,32,0,0,99.604037223
5,33,1,1,106.67853604
5,33,0,0,110.60786173
5,33,0,0,105.39142012
5,34,1,0,116.79913065
5,34,0,1,109.26262233
5,34,0,1,82.167200773
5,35,1,0,99.436214903
5,35,0,0,113.73445749
5,35,0,1,102.75719064
5,36,1,1,111.81624001
5,36,0,0,82.882682253
5,36,0,0,90.802018713
5,37,1,1,101.80471763
5,37,0,0,90.908032955
5,37,0,0,89.374374006
5,38,1,1,93.696810041
5,38,0,1,88.801368375
5,38,0,0,103.8196005
5,39,1,1,98.968361207
5,39,0,0,107.68955786
5,39,0,1,109.36297109
5,40,1,0,95.992765572
5,40,0,0,110.1833104
5,40,0,0,122.68752579
5,41,1,1,87.29853914
5,41,0,0,104.33772154
5,41,0,0,94.480290324
5,42,1,1,103.34034421
5,42,0,0,115.27185289
5,42,0,0,89.104004797
5,43,1,0,96.234815309
5,43,0,0,95.766771309
5,43,0,0,94.643642455
5,44,1,0,90.527917786
5,44,0,0,97.898724356
5,44,0,0,101.79339232
5,45,1,1,103.81767265
5,45,0,1,98.684049891
5,45,0,1,95.949752659
5,46,1,0,96.574341451
5,46,0,0,102.50875022
5,46,0,0,96.679011339
5,47,1,0,88.771181012
5,47,0,1,107.47405821
5,47,0,0,110.14979591
5,48,1,1,108.70454199
5,48,0,1,103.08018419
5,48,0,1,96.957628808
5,49,1,1,92.535245733
5,49,0,1,98.337684724
5,49,0,0,109.59148015
5,50,1,1,101.73959709
5,50,0,0,104.23257803
5,50,0,1,87.473086361
5,51,1,0,100.71916911
5,51,0,1,97.320924707
5,51,0,1,108.72856519
5,52,1,1,92.953267846
5,52,0,0,98.1243425
5,52,0,1,90.509415987
5,53,1,0,98.224047786
5,53,0,0,97.471512691
5,53,0,0,108.90241687
5,54,1,1,106.99967564
5,54,0,0,104.5999914
5,54,0,1,85.922364188
5,55,1,1,95.802441228
5,55,0,0,97.127762393
5,55,0,1,93.600752318
5,56,1,1,101.03760999
5,56,0,1,112.10135788
5,56,0,1,87.789711765
5,57,1,1,99.644729762
5,57,0,0,90.873595523
5,57,0,0,109.03759362
5,58,1,0,86.182026749
5,58,0,0,108.44914312
5,58,0,1,91.654940495
5,59,1,1,98.062976613
5,59,0,1,104.86769455
5,59,0,0,103.2299702
5,60,1,1,107.75561104
5,60,0,1,91.439684962
5,60,0,0,80.677967404
5,61,1,1,98.426531757
5,61,0,0,97.034963871
5,61,0,0,105.52028621
5,62,1,0,96.967833748
5,62,0,1,97.643171383
5,62,0,0,100.26382827
5,63,1,0,93.217741275
5,63,0,0,97.730461773
5,63,0,1,120.07003999
5,64,1,1,84.94051842
5,64,0,0,105.23741893
5,64,0,0,101.07570098
5,65,1,0,97.396893475
5,65,0,0,91.821447682
5,65,0,1,105.28186702
5,66,1,0,94.321448746
5,66,0,1,103.9380483
5,66,0,1,107.68961821
5,67,1,1,103.85516767
5,67,0,1,87.652707007
5,67,0,1,111.96407991
5,68,1,1,105.76589116
5,68,0,1,107.18352937
5,68,0,1,105.03805622
5,69,1,1,91.704045242
5,69,0,1,111.09273678
5,69,0,1,91.778523965
5,70,1,1,104.26659529
5,70,0,0,92.838012658
5,70,0,0,96.23646254
5,71,1,0,108.51931896
5,71,0,0,98.071861968
5,71,0,0,106.68976747
5,72,1,0,106.77119545
5,72,0,0,87.910742189
5,72,0,0,98.817420361
5,73,1,0,97.850592575
5,73,0,0,102.63788824
5,73,0,1,89.327570994
5,74,1,1,96.951813412
5,74,0,1,82.502061468
5,74,0,0,97.167217131
5,75,1,1,102.67837985
5,75,0,0,103.53834475
5,75,0,0,96.269998156
5,76,1,0,106.97403326
5,76,0,0,108.88003148
5,76,0,1,104.24149289
5,77,1,0,110.16749743
5,77,0,0,85.278496765
5,77,0,1,89.818682432
5,78,1,1,77.197614457
5,78,0,1,94.366787124
5,78,0,0,130.05548217
5,79,1,0,104.95769212
5,79,0,1,87.461171988
5,79,0,0,113.35143025
5,80,1,1,98.173776452
5,80,0,0,98.240905267
5,80,0,0,100.32742013
5,81,1,1,95.072124057
5,81,0,0,94.04462208
5,81,0,1,106.72344454
5,82,1,0,103.69413158
5,82,0,1,89.714395688
5,82,0,0,101.5273344
5,83,1,0,91.213969995
5,83,0,1,96.812588305
5,83,0,1,108.21597751
5,84,1,1,91.477067885
5,84,0,0,94.525794952
5,84,0,0,108.51545829
5,85,1,0,115.44676866
5,85,0,0,78.781690331
5,85,0,1,97.55598057
5,86,1,0,108.95164396
5,86,0,1,104.35188893
5,86,0,0,98.853152082
5,87,1,1,84.036079728
5,87,0,1,98.524300837
5,87,0,0,90.329311411
5,88,1,1,101.18553726
5,88,0,0,94.719427711
5,88,0,1,109.14982974
5,89,1,1,94.528125024
5,89,0,0,100.00195819
5,89,0,0,101.14235099
5,90,1,1,105.12986706
5,90,0,0,95.110643766
5,90,0,1,107.03376376
5,91,1,0,91.979848869
5,91,0,0,117.93481767
5,91,0,0,111.82634277
5,92,1,1,95.867804328
5,92,0,0,102.10981812
5,92,0,1,110.645015
5,93,1,1,91.012353956
5,93,0,1,110.99213329
5,93,0,0,98.717724649
5,94,1,0,89.961220364
5,94,0,0,88.18732946
5,94,0,0,110.57309591
5,95,1,0,92.080493727
5,95,0,1,80.811207465
5,95,0,0,98.027921295
5,96,1,0,113.60439878
5,96,0,0,89.23078082
5,96,0,1,121.64177653
5,97,1,1,93.140317674
5,97,0,1,118.87194344
5,97,0,0,96.48523955
5,98,1,1,105.83090109
5,98,0,0,108.16777363
5,98,0,0,78.068926219
5,99,1,0,108.47651688
5,99,0,0,90.92779164
5,99,0,1,85.095315201
5,100,1,0,115.09790753
5,100,0,0,80.474145519
5,100,0,1,99.772952591
6,1,1,1,99.537468513
6,1,0,0,102.42002723
6,1,0,0,106.65820019
6,2,1,1,101.79134422
6,2,0,1,102.23804106
6,2,0,0,87.908038871
6,3,1,1,96.842166465
6,3,0,1,120.09787679
6,3,0,0,106.56241355
6,4,1,1,101.8283635
6,4,0,0,107.13574113
6,4,0,1,99.602912744
6,5,1,1,98.439976078
6,5,0,0,93.229007694
6,5,0,0,102.40267542
6,6,1,1,118.61361104
6,6,0,0,112.93738405
6,6,0,1,105.6946709
6,7,1,0,94.585338034
6,7,0,0,103.99688158
6,7,0,1,107.75690369
6,8,1,1,109.82610657
6,8,0,0,99.98103382
6,8,0,0,96.598706651
6,9,1,1,87.62463194
6,9,0,0,106.47265736
6,9,0,0,90.777945011
6,10,1,1,94.586679476
6,10,0,0,101.38167153
6,10,0,1,106.06019649
6,11,1,1,87.015847491
6,11,0,0,94.467555034
6,11,0,0,86.595588472
6,12,1,1,92.124581477
6,12,0,0,101.81376299
6,12,0,1,111.44779191
6,13,1,1,85.090907801
6,13,0,0,100.10884907
6,13,0,0,108.09185027
6,14,1,1,123.05333203
6,14,0,1,114.42011712
6,14,0,0,76.504125608
6,15,1,1,113.14961302
6,15,0,0,93.191943601
6,15,0,1,96.252031176
6,16,1,1,108.5632505
6,16,0,1,92.260077705
6,16,0,0,90.682841743
6,17,1,0,91.820560788
6,17,0,0,100.1881482
6,17,0,0,105.45487235
6,18,1,0,105.6043726
6,18,0,0,88.975393521
6,18,0,1,94.254560504
6,19,1,1,102.80792679
6,19,0,1,88.855807802
6,19,0,1,100.93420628
6,20,1,1,84.775074344
6,20,0,1,103.0773138
6,20,0,1,104.36014587
6,21,1,1,97.174594909
6,21,0,0,109.56957902
6,21,0,1,77.259530282
6,22,1,1,97.59880964
6,22,0,1,116.2079944
6,22,0,0,103.44176449
6,23,1,1,103.58005391
6,23,0,0,115.45079313
6,23,0,0,109.18201004
6,24,1,0,101.14493372
6,24,0,1,102.9730814
6,24,0,1,95.395439761
6,25,1,0,90.822625062
6,25,0,0,115.47972615
6,25,0,0,99.197199118
6,26,1,0,106.70818431
6,26,0,0,92.528359505
6,26,0,0,98.831404264
6,27,1,0,98.684468222
6,27,0,0,97.06391529
6,27,0,1,96.993006935
6,28,1,1,79.989193525
6,28,0,0,92.875517771
6,28,0,1,95.478679723
6,29,1,1,89.207306317
6,29,0,0,96.97990959
6,29,0,1,102.65372324
6,30,1,0,77.210196682
6,30,0,1,83.615403215
6,30,0,0,102.63714021
6,31,1,1,101.20242817
6,31,0,0,83.536853212
6,31,0,1,116.28787453
6,32,1,0,102.16622705
6,32,0,0,94.468334928
6,32,0,1,94.152832287
6,33,1,1,82.943795827
6,33,0,0,88.953242623
6,33,0,1,97.372482282
6,34,1,0,96.27722968
6,34,0,1,120.66977219
6,34,0,0,82.58417647
6,35,1,1,90.733246049
6,35,0,0,120.52146036
6,35,0,1,114.65229286
6,36,1,1,95.509409494
6,36,0,0,97.518955529
6,36,0,0,95.916467255
6,37,1,0,94.787355369
6,37,0,0,101.6949651
6,37,0,1,91.353649662
6,38,1,0,102.02512254
6,38,0,0,105.09079473
6,38,0,1,96.598242664
6,39,1,0,92.474306834
6,39,0,1,103.66275702
6,39,0,0,78.378837182
6,40,1,0,101.47206483
6,40,0,1,108.4236062
6,40,0,0,87.318440185
6,41,1,0,111.46473262
6,41,0,1,97.121576461
6,41,0,1,98.053289394
6,42,1,1,93.15583338
6,42,0,1,107.25620943
6,42,0,1,94.209998983
6,43,1,0,96.20675974
6,43,0,0,102.91529085
6,43,0,0,91.090089799
6,44,1,1,93.210907939
6,44,0,1,95.871868104
6,44,0,1,103.9744495
6,45,1,1,98.835196688
6,45,0,1,121.06924961
6,45,0,0,117.17242934
6,46,1,1,80.713106296
6,46,0,0,105.13701473
6,46,0,1,108.772365
6,47,1,0,100.31305744
6,47,0,1,91.206178894
6,47,0,0,107.36540861
6,48,1,0,98.836201258
6,48,0,0,84.414144694
6,48,0,1,100.12256895
6,49,1,1,95.52110034
6,49,0,0,93.843669229
6,49,0,1,85.143225858
6,50,1,1,85.836981716
6,50,0,0,97.929291831
6,50,0,1,86.328748993
6,51,1,0,97.939370272
6,51,0,1,113.75495626
6,51,0,0,113.95961363
6,52,1,1,99.928493291
6,52,0,0,92.835545103
6,52,0,0,95.686762177
6,53,1,1,91.582787789
6,53,0,1,115.55528726
6,53,0,1,103.26672758
6,54,1,0,113.69675388
6,54,0,0,92.185055065
6,54,0,0,93.330258166
6,55,1,0,95.514326267
6,55,0,1,105.77098337
6,55,0,1,103.76948407
6,56,1,1,92.9887326
6,56,0,0,97.136734047
6,56,0,0,79.557244209
6,57,1,0,104.0598635
6,57,0,1,113.76697588
6,57,0,1,95.030380913
6,58,1,0,99.28437843
